Category;Category:Subcategory;Category:Subcategory:Model;D4+Date;Orders;Sales
Accessories;Bottles and Cages;Water Bottle;1/31/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;2/1/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;2/2/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;2/3/2004;7;34,93
Accessories;Bottles and Cages;Water Bottle;2/4/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;2/5/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;2/6/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;2/7/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;2/8/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;2/9/2004;17;84,83
Accessories;Bottles and Cages;Water Bottle;2/10/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;2/11/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;2/12/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;2/13/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;2/14/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;2/15/2004;19;94,81
Accessories;Bottles and Cages;Water Bottle;2/16/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;2/17/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;2/18/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;2/19/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;2/20/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;2/21/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;2/22/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;2/23/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;2/24/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;2/25/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;2/26/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;2/27/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;2/28/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;2/29/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/1/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;3/2/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;3/3/2004;19;94,81
Accessories;Bottles and Cages;Water Bottle;3/4/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;3/5/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;3/6/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;3/7/2004;17;84,83
Accessories;Bottles and Cages;Water Bottle;3/8/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;3/9/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;3/10/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/11/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;3/12/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;3/13/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;3/14/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/15/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/16/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;3/17/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;3/18/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/19/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/20/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;3/21/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;3/22/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/23/2004;19;94,81
Accessories;Bottles and Cages;Water Bottle;3/24/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/25/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;3/26/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;3/27/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;3/28/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;3/29/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;3/30/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;3/31/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;4/1/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;4/2/2004;22;109,78
Accessories;Bottles and Cages;Water Bottle;4/3/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;4/4/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;4/5/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;4/6/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;4/7/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;4/8/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;4/9/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;4/10/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;4/11/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;4/12/2004;7;34,93
Accessories;Bottles and Cages;Water Bottle;4/13/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;4/14/2004;17;84,83
Accessories;Bottles and Cages;Water Bottle;4/15/2004;23;114,77
Accessories;Bottles and Cages;Water Bottle;4/16/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;4/17/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;4/18/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;4/19/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;4/20/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;4/21/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;4/22/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;4/23/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;4/24/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;4/25/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;4/26/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;4/27/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;4/28/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;4/29/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;4/30/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;5/1/2004;22;109,78
Accessories;Bottles and Cages;Water Bottle;5/2/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;5/3/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/4/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/5/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;5/6/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;5/7/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;5/8/2004;7;34,93
Accessories;Bottles and Cages;Water Bottle;5/9/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/10/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;5/11/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/12/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;5/13/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;5/14/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;5/15/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;5/16/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;5/17/2004;17;84,83
Accessories;Bottles and Cages;Water Bottle;5/18/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;5/19/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;5/20/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;5/21/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;5/22/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;5/23/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/24/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;5/25/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;5/26/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;5/27/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;5/28/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;5/29/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;5/30/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;5/31/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;6/1/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;6/2/2004;15;74,85
Accessories;Bottles and Cages;Water Bottle;6/3/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;6/4/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;6/5/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;6/6/2004;19;94,81
Accessories;Bottles and Cages;Water Bottle;6/7/2004;21;104,79
Accessories;Bottles and Cages;Water Bottle;6/8/2004;5;24,95
Accessories;Bottles and Cages;Water Bottle;6/9/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;6/10/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;6/11/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;6/12/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;6/13/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;6/14/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;6/15/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;6/16/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;6/17/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;6/18/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;6/19/2004;24;119,76
Accessories;Bottles and Cages;Water Bottle;6/20/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;6/21/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;6/22/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;6/23/2004;24;119,76
Accessories;Bottles and Cages;Water Bottle;6/24/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;6/25/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;6/26/2004;18;89,82
Accessories;Bottles and Cages;Water Bottle;6/27/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;6/28/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;6/29/2004;17;84,83
Accessories;Bottles and Cages;Water Bottle;6/30/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;7/1/2004;16;79,84
Accessories;Bottles and Cages;Water Bottle;7/2/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;7/3/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;7/4/2004;12;59,88
Accessories;Bottles and Cages;Water Bottle;7/5/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;7/6/2004;23;114,77
Accessories;Bottles and Cages;Water Bottle;7/7/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;7/8/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;7/9/2004;13;64,87
Accessories;Bottles and Cages;Water Bottle;7/10/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;7/11/2004;11;54,89
Accessories;Bottles and Cages;Water Bottle;7/12/2004;14;69,86
Accessories;Bottles and Cages;Water Bottle;7/13/2004;7;34,93
Accessories;Bottles and Cages;Water Bottle;7/14/2004;10;49,9
Accessories;Bottles and Cages;Water Bottle;7/15/2004;5;24,95
Accessories;Bottles and Cages;Water Bottle;7/16/2004;3;14,97
Accessories;Bottles and Cages;Water Bottle;7/17/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;7/18/2004;5;24,95
Accessories;Bottles and Cages;Water Bottle;7/19/2004;5;24,95
Accessories;Bottles and Cages;Water Bottle;7/20/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;7/21/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;7/22/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;7/23/2004;2;9,98
Accessories;Bottles and Cages;Water Bottle;7/24/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;7/25/2004;1;4,99
Accessories;Bottles and Cages;Water Bottle;7/26/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;7/27/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;7/28/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;7/29/2004;7;34,93
Accessories;Bottles and Cages;Water Bottle;7/30/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;7/31/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;8/1/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;8/2/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;8/3/2004;5;24,95
Accessories;Bottles and Cages;Water Bottle;8/4/2004;9;44,91
Accessories;Bottles and Cages;Water Bottle;8/5/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;8/6/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;8/7/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;8/8/2004;3;14,97
Accessories;Bottles and Cages;Water Bottle;8/9/2004;8;39,92
Accessories;Bottles and Cages;Water Bottle;8/10/2004;6;29,94
Accessories;Bottles and Cages;Water Bottle;8/11/2004;4;19,96
Accessories;Bottles and Cages;Water Bottle;8/12/2004;3;14,97
Accessories;Cleaners;Bike Wash;7/17/2003;2;15,9
Accessories;Cleaners;Bike Wash;7/19/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/21/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/22/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/24/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/25/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/27/2003;2;15,9
Accessories;Cleaners;Bike Wash;7/29/2003;1;7,95
Accessories;Cleaners;Bike Wash;7/30/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/1/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/2/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/4/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/7/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/8/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/9/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/10/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/13/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/14/2003;6;47,7
Accessories;Cleaners;Bike Wash;8/15/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/16/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/17/2003;3;23,85
Accessories;Cleaners;Bike Wash;8/18/2003;3;23,85
Accessories;Cleaners;Bike Wash;8/19/2003;6;47,7
Accessories;Cleaners;Bike Wash;8/20/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/21/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/22/2003;4;31,8
Accessories;Cleaners;Bike Wash;8/23/2003;3;23,85
Accessories;Cleaners;Bike Wash;8/24/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/25/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/26/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/27/2003;1;7,95
Accessories;Cleaners;Bike Wash;8/28/2003;4;31,8
Accessories;Cleaners;Bike Wash;8/30/2003;2;15,9
Accessories;Cleaners;Bike Wash;8/31/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/1/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/2/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/3/2003;4;31,8
Accessories;Cleaners;Bike Wash;9/5/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/6/2003;4;31,8
Accessories;Cleaners;Bike Wash;9/7/2003;3;23,85
Accessories;Cleaners;Bike Wash;9/9/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/10/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/11/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/12/2003;3;23,85
Accessories;Cleaners;Bike Wash;9/13/2003;3;23,85
Accessories;Cleaners;Bike Wash;9/16/2003;3;23,85
Accessories;Cleaners;Bike Wash;9/17/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/18/2003;3;23,85
Accessories;Cleaners;Bike Wash;9/19/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/20/2003;4;31,8
Accessories;Cleaners;Bike Wash;9/21/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/22/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/23/2003;1;7,95
Accessories;Cleaners;Bike Wash;9/24/2003;4;31,8
Accessories;Cleaners;Bike Wash;9/25/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/26/2003;5;39,75
Accessories;Cleaners;Bike Wash;9/27/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/28/2003;4;31,8
Accessories;Cleaners;Bike Wash;9/29/2003;2;15,9
Accessories;Cleaners;Bike Wash;9/30/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/1/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/2/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/3/2003;4;31,8
Accessories;Cleaners;Bike Wash;10/4/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/5/2003;2;15,9
Accessories;Cleaners;Bike Wash;10/6/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/7/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/8/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/9/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/10/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/11/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/12/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/13/2003;4;31,8
Accessories;Cleaners;Bike Wash;10/14/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/15/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/16/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/17/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/18/2003;2;15,9
Accessories;Cleaners;Bike Wash;10/20/2003;2;15,9
Accessories;Cleaners;Bike Wash;10/21/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/22/2003;4;31,8
Accessories;Cleaners;Bike Wash;10/23/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/24/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/25/2003;2;15,9
Accessories;Cleaners;Bike Wash;10/26/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/27/2003;3;23,85
Accessories;Cleaners;Bike Wash;10/28/2003;1;7,95
Accessories;Cleaners;Bike Wash;10/29/2003;5;39,75
Accessories;Cleaners;Bike Wash;10/30/2003;2;15,9
Accessories;Cleaners;Bike Wash;10/31/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/1/2003;6;47,7
Accessories;Cleaners;Bike Wash;11/2/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/3/2003;4;31,8
Accessories;Cleaners;Bike Wash;11/4/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/6/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/7/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/8/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/9/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/10/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/11/2003;4;31,8
Accessories;Cleaners;Bike Wash;11/12/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/13/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/14/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/15/2003;5;39,75
Accessories;Cleaners;Bike Wash;11/16/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/17/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/18/2003;4;31,8
Accessories;Cleaners;Bike Wash;11/19/2003;2;15,9
Accessories;Cleaners;Bike Wash;11/21/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/22/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/23/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/24/2003;4;31,8
Accessories;Cleaners;Bike Wash;11/25/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/26/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/28/2003;1;7,95
Accessories;Cleaners;Bike Wash;11/29/2003;3;23,85
Accessories;Cleaners;Bike Wash;11/30/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/1/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/2/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/4/2003;5;39,75
Accessories;Cleaners;Bike Wash;12/5/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/6/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/7/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/8/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/9/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/10/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/11/2003;4;31,8
Accessories;Cleaners;Bike Wash;12/12/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/13/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/14/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/16/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/17/2003;3;23,85
Accessories;Cleaners;Bike Wash;12/18/2003;4;31,8
Accessories;Cleaners;Bike Wash;12/19/2003;6;47,7
Accessories;Cleaners;Bike Wash;12/20/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/21/2003;4;31,8
Accessories;Cleaners;Bike Wash;12/22/2003;1;7,95
Accessories;Cleaners;Bike Wash;12/23/2003;6;47,7
Accessories;Cleaners;Bike Wash;12/24/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/25/2003;4;31,8
Accessories;Cleaners;Bike Wash;12/26/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/27/2003;7;55,65
Accessories;Cleaners;Bike Wash;12/28/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/29/2003;2;15,9
Accessories;Cleaners;Bike Wash;12/31/2003;2;15,9
Accessories;Cleaners;Bike Wash;1/1/2004;5;39,75
Accessories;Cleaners;Bike Wash;1/2/2004;1;7,95
Accessories;Cleaners;Bike Wash;1/3/2004;3;23,85
Accessories;Cleaners;Bike Wash;1/4/2004;4;31,8
Accessories;Cleaners;Bike Wash;1/5/2004;4;31,8
Accessories;Cleaners;Bike Wash;1/6/2004;2;15,9
Accessories;Cleaners;Bike Wash;1/7/2004;5;39,75
Accessories;Cleaners;Bike Wash;1/8/2004;4;31,8
Accessories;Cleaners;Bike Wash;1/10/2004;4;31,8
Accessories;Cleaners;Bike Wash;1/11/2004;1;7,95
